id;es_text;mood;tense;verb;pronoun;fr_text;audio_url;conj_fr;conj_es;valid
553356;Papá no come mucha fruta.;Indicatif;Présent;comer;él;Papa ne mange pas beaucoup de fruits.;https://audio.tatoeba.org/sentences/spa/553356.mp3;il mange;come;1
598259;Come y bebe cuanto quieras.;Indicatif;Présent;comer;él;Mangez et buvez autant que vous le voulez.;https://audio.tatoeba.org/sentences/spa/598259.mp3;il mange;come;1
790446;Salvo las zanahorias, no hay nada que no coma.;Subjonctif;Présent;comer;él;Mis à part les carottes, il n'y a rien qu'il ne mange pas.;https://audio.tatoeba.org/sentences/spa/790446.mp3;qu'il mange;coma;1
949199;Aquel niño no come.;Indicatif;Présent;comer;él;Ce garçon ne mange pas.;https://audio.tatoeba.org/sentences/spa/949199.mp3;il mange;come;1
1033009;Ella no come ni bebe.;Indicatif;Présent;comer;él;Elle ne mange ni ne boit.;https://audio.tatoeba.org/sentences/spa/1033009.mp3;il mange;come;1
1059968;Tom no come nada más que fruta.;Indicatif;Présent;comer;él;Tom ne mange que des fruits.;https://audio.tatoeba.org/sentences/spa/1059968.mp3;il mange;come;1
1060978;Si come eso, morirá.;Indicatif;Présent;comer;él;Si vous mangez ça, vous allez mourir.;https://audio.tatoeba.org/sentences/spa/1060978.mp3;il mange;come;1
1089665;Coma lo que quiera.;Subjonctif;Présent;comer;él;Mangez ce que vous voulez.;https://audio.tatoeba.org/sentences/spa/1089665.mp3;qu'il mange;coma;1
1097163;Los científicos siguen descubriendo nuevas medicinas, por lo tanto, siempre hay esperanza para las personas que están en coma.;Subjonctif;Présent;comer;él;Les scientifiques continuent de découvrir de nouveaux médicaments, il y a donc toujours de l'espoir pour les personnes dans le coma.;https://audio.tatoeba.org/sentences/spa/1097163.mp3;qu'il mange;coma;1
1172039;Tom come como un cerdo.;Indicatif;Présent;comer;él;Tom mange comme un cochon.;https://audio.tatoeba.org/sentences/spa/1172039.mp3;il mange;come;1
1266439;Él come una manzana.;Indicatif;Présent;comer;él;Il est en train de manger une pomme.;https://audio.tatoeba.org/sentences/spa/1266439.mp3;il mange;come;1
1266594;Este perro come casi cualquier cosa.;Indicatif;Présent;comer;él;Ce chien mange pratiquement n'importe quoi.;https://audio.tatoeba.org/sentences/spa/1266594.mp3;il mange;come;1
1305651;Oí que él come ranas.;Indicatif;Présent;comer;él;Il paraît qu'il mange des grenouilles.;https://audio.tatoeba.org/sentences/spa/1305651.mp3;il mange;come;1
1320971;¿Esto se come?;Indicatif;Présent;comer;él;CECI est-il comestible ?;https://audio.tatoeba.org/sentences/spa/1320971.mp3;il mange;come;1
1322570;¿Cómo puedo hacer que mi hijo coma verduras?;Subjonctif;Présent;comer;él;Comment puis-je faire en sorte que mon gamin mange des légumes ?;https://audio.tatoeba.org/sentences/spa/1322570.mp3;qu'il mange;coma;1
2213983;No coma en exceso.;Subjonctif;Présent;comer;él;Ne mange pas trop.;https://audio.tatoeba.org/sentences/spa/2213983.mp3;qu'il mange;coma;1
3872427;Coma y beba.;Subjonctif;Présent;comer;él;Mangez et buvez.;https://audio.tatoeba.org/sentences/spa/3872427.mp3;qu'il mange;coma;1
10154267;No es necesario cambiar ni una coma a esta frase.;Subjonctif;Présent;comer;él;Il ne faut surtout pas changer une virgule à cette phrase.;https://audio.tatoeba.org/sentences/spa/10154267.mp3;qu'il mange;coma;1
12293364;¿Cuándo se usa el punto y coma?;Subjonctif;Présent;comer;él;Quand utilise-t-on un point-virgule ?;https://audio.tatoeba.org/sentences/spa/12293364.mp3;qu'il mange;coma;1
509757;Las termitas comen madera.;Indicatif;Présent;comer;ellos;Les termites mangent du bois.;https://audio.tatoeba.org/sentences/spa/509757.mp3;ils mangent;comen;1
769708;¿Los japoneses comen mucho pescado?;Indicatif;Présent;comer;ellos;Les Japonais mangent-ils beaucoup de poisson ?;https://audio.tatoeba.org/sentences/spa/769708.mp3;ils mangent;comen;1
871276;Ellos comen mucho arroz.;Indicatif;Présent;comer;ellos;Ils mangent beaucoup de riz.;https://audio.tatoeba.org/sentences/spa/871276.mp3;ils mangent;comen;1
952688;¿Comen arroz en tu país?;Indicatif;Présent;comer;ellos;Mangez-vous du riz dans votre pays ?;https://audio.tatoeba.org/sentences/spa/952688.mp3;ils mangent;comen;1
1003053;¿Comen en el aula?;Indicatif;Présent;comer;ellos;Manges-tu dans la salle de classe ?;https://audio.tatoeba.org/sentences/spa/1003053.mp3;ils mangent;comen;1
1060979;Si comen eso, morirán.;Indicatif;Présent;comer;ellos;Si vous mangez ça, vous allez mourir.;https://audio.tatoeba.org/sentences/spa/1060979.mp3;ils mangent;comen;1
1173657;Los estadounidenses comen un montón de carne.;Indicatif;Présent;comer;ellos;Les Étatsuniens mangent beaucoup de viande.;https://audio.tatoeba.org/sentences/spa/1173657.mp3;ils mangent;comen;1
1253751;Algunas personas comen el sushi con las manos.;Indicatif;Présent;comer;ellos;Certaines personnes mangent les sushis avec les doigts.;https://audio.tatoeba.org/sentences/spa/1253751.mp3;ils mangent;comen;1
1254413;Los gatos no comen plátanos.;Indicatif;Présent;comer;ellos;Les chats ne mangent pas de bananes.;https://audio.tatoeba.org/sentences/spa/1254413.mp3;ils mangent;comen;1
1287334;Yo conozco bastantes personas que no comen carne.;Indicatif;Présent;comer;ellos;Je connais un certain nombre de personnes qui ne mangent pas de viande.;https://audio.tatoeba.org/sentences/spa/1287334.mp3;ils mangent;comen;1
1307645;Las vacas comen pasto.;Indicatif;Présent;comer;ellos;Les vaches se nourrissent d'herbe.;https://audio.tatoeba.org/sentences/spa/1307645.mp3;ils mangent;comen;1
1446609;Los grandes se comen a los pequeños.;Indicatif;Présent;comer;ellos;Les gros mangent les petits.;https://audio.tatoeba.org/sentences/spa/1446609.mp3;ils mangent;comen;1
1685739;¿Por qué los estadounidenses comen pavo en el día de Acción de Gracias?;Indicatif;Présent;comer;ellos;Pourquoi les Étasuniens mangent-ils de la dinde le jour d'action de grâce ?;https://audio.tatoeba.org/sentences/spa/1685739.mp3;ils mangent;comen;1
1707896;Las ardillas comen avellanas.;Indicatif;Présent;comer;ellos;L'écureuil mange des noisettes.;https://audio.tatoeba.org/sentences/spa/1707896.mp3;ils mangent;comen;1
1783111;¿Qué comen las abejas?;Indicatif;Présent;comer;ellos;De quoi se nourrissent les abeilles ?;https://audio.tatoeba.org/sentences/spa/1783111.mp3;ils mangent;comen;1
2131542;Comen pescado los viernes.;Indicatif;Présent;comer;ellos;Ils mangent du poisson les vendredis.;https://audio.tatoeba.org/sentences/spa/2131542.mp3;ils mangent;comen;1
2364890;Los gatos no comen plátano.;Indicatif;Présent;comer;ellos;Les chats ne mangent pas de bananes.;https://audio.tatoeba.org/sentences/spa/2364890.mp3;ils mangent;comen;1
3139101;¿Comen arroz en su país?;Indicatif;Présent;comer;ellos;Mangez-vous du riz dans votre pays ?;https://audio.tatoeba.org/sentences/spa/3139101.mp3;ils mangent;comen;1
3845178;Ustedes comen.;Indicatif;Présent;comer;ellos;Tu manges.;https://audio.tatoeba.org/sentences/spa/3845178.mp3;ils mangent;comen;1
3845190;Ellos comen.;Indicatif;Présent;comer;ellos;Ils sont en train de manger.;https://audio.tatoeba.org/sentences/spa/3845190.mp3;ils mangent;comen;1
3845191;Ellas comen.;Indicatif;Présent;comer;ellos;Ils sont en train de manger.;https://audio.tatoeba.org/sentences/spa/3845191.mp3;ils mangent;comen;1
4452159;¿Los japoneses comen sushi todos los días?;Indicatif;Présent;comer;ellos;Les japonais, ils mangent des sushis tous les jours ?;https://audio.tatoeba.org/sentences/spa/4452159.mp3;ils mangent;comen;1
4552988;¿Qué comen los tigres?;Indicatif;Présent;comer;ellos;Que mangent les tigres?;https://audio.tatoeba.org/sentences/spa/4552988.mp3;ils mangent;comen;1
5035038;Coman todo.;Subjonctif;Présent;comer;ellos;Mange tout.;https://audio.tatoeba.org/sentences/spa/5035038.mp3;qu'ils mangent;coman;1
6706878;¿Qué comen?;Indicatif;Présent;comer;ellos;Qu'est-ce que tu manges ?;https://audio.tatoeba.org/sentences/spa/6706878.mp3;ils mangent;comen;1
7591307;Cuantas más verduras comen las personas, menos engordan.;Indicatif;Présent;comer;ellos;Plus les hommes mangent de légumes, moins ils grossissent.;https://audio.tatoeba.org/sentences/spa/7591307.mp3;ils mangent;comen;1
7792800;Los elefantes comen pasto.;Indicatif;Présent;comer;ellos;Les éléphants mangent de l'herbe.;https://audio.tatoeba.org/sentences/spa/7792800.mp3;ils mangent;comen;1
7980729;¿Los alemanes comen mucho cerdo?;Indicatif;Présent;comer;ellos;Les Allemands mangent-ils beaucoup de porc ?;https://audio.tatoeba.org/sentences/spa/7980729.mp3;ils mangent;comen;1
8844811;Ellos comen tomates.;Indicatif;Présent;comer;ellos;Ils mangent des tomates.;https://audio.tatoeba.org/sentences/spa/8844811.mp3;ils mangent;comen;1
8844813;Ellas comen tomates.;Indicatif;Présent;comer;ellos;Ils mangent des tomates.;https://audio.tatoeba.org/sentences/spa/8844813.mp3;ils mangent;comen;1
9670061;Los sapos comen insectos.;Indicatif;Présent;comer;ellos;Les grenouilles mangent des insectes.;https://audio.tatoeba.org/sentences/spa/9670061.mp3;ils mangent;comen;1
2963;¿Cuándo comemos? ¡Tengo hambre!;Indicatif;Présent;comer;nosotros;Quand est-ce qu'on mange ? J'ai faim !;https://audio.tatoeba.org/sentences/spa/2963.mp3;nous mangeons;comemos;1
329983;Comamos mientras esté caliente.;Subjonctif;Présent;comer;nosotros;Mangeons pendant que c'est chaud.;https://audio.tatoeba.org/sentences/spa/329983.mp3;que nous mangions;comamos;1
347378;¿Qué le parece si comemos juntos?;Indicatif;Présent;comer;nosotros;Et si on dînait ensemble ?;https://audio.tatoeba.org/sentences/spa/347378.mp3;nous mangeons;comemos;1
750451;Comamos.;Subjonctif;Présent;comer;nosotros;Allons déjeuner.;https://audio.tatoeba.org/sentences/spa/750451.mp3;que nous mangions;comamos;1
785234;Comemos pan con mantequilla.;Indicatif;Présent;comer;nosotros;Nous mangeons des tartines beurrées.;https://audio.tatoeba.org/sentences/spa/785234.mp3;nous mangeons;comemos;1
855591;Comemos pescado crudo.;Indicatif;Présent;comer;nosotros;Nous mangeons du poisson cru.;https://audio.tatoeba.org/sentences/spa/855591.mp3;nous mangeons;comemos;1
919368;Comemos tres veces al día.;Indicatif;Présent;comer;nosotros;Nous prenons trois repas par jour.;https://audio.tatoeba.org/sentences/spa/919368.mp3;nous mangeons;comemos;1
990870;¿Qué comemos esta noche?;Indicatif;Présent;comer;nosotros;Qu'allons-nous manger ce soir ?;https://audio.tatoeba.org/sentences/spa/990870.mp3;nous mangeons;comemos;1
1192422;Comamos sushi.;Subjonctif;Présent;comer;nosotros;Prenons des sushi.;https://audio.tatoeba.org/sentences/spa/1192422.mp3;que nous mangions;comamos;1
1235127;Tener cuidados sobre qué y cuánto comemos es esencial para una buena salud.;Indicatif;Présent;comer;nosotros;Être conscient de ce que nous mangeons et en quelle quantité est essentiel à une bonne santé.;https://audio.tatoeba.org/sentences/spa/1235127.mp3;nous mangeons;comemos;1
1257946;Nosotros comemos langostas sólo en ocasiones especiales.;Indicatif;Présent;comer;nosotros;Nous ne mangeons du homard qu'aux occasions spéciales.;https://audio.tatoeba.org/sentences/spa/1257946.mp3;nous mangeons;comemos;1
1265437;Primero comamos.;Subjonctif;Présent;comer;nosotros;Mangeons d'abord.;https://audio.tatoeba.org/sentences/spa/1265437.mp3;que nous mangions;comamos;1
1288107;Nosotros comemos para vivir.;Indicatif;Présent;comer;nosotros;On mange pour vivre.;https://audio.tatoeba.org/sentences/spa/1288107.mp3;nous mangeons;comemos;1
1298535;Comemos la sopa con cuchara.;Indicatif;Présent;comer;nosotros;Nous mangeons la soupe avec une cuillère.;https://audio.tatoeba.org/sentences/spa/1298535.mp3;nous mangeons;comemos;1
1481563;Comamos en el parque como solíamos hacerlo.;Subjonctif;Présent;comer;nosotros;Mangeons dans le parc, comme nous le faisions auparavant.;https://audio.tatoeba.org/sentences/spa/1481563.mp3;que nous mangions;comamos;1
1593508;Cállate mientras comemos.;Indicatif;Présent;comer;nosotros;Tais-toi pendant que nous mangeons.;https://audio.tatoeba.org/sentences/spa/1593508.mp3;nous mangeons;comemos;1
1715644;Prosigamos y comamos.;Subjonctif;Présent;comer;nosotros;Allons en avant et mangeons.;https://audio.tatoeba.org/sentences/spa/1715644.mp3;que nous mangions;comamos;1
1828721;A menudo comemos juntos.;Indicatif;Présent;comer;nosotros;Nous mangeons souvent ensemble, à midi.;https://audio.tatoeba.org/sentences/spa/1828721.mp3;nous mangeons;comemos;1
1952206;Bueno, comamos.;Subjonctif;Présent;comer;nosotros;Maintenant, il nous faut manger.;https://audio.tatoeba.org/sentences/spa/1952206.mp3;que nous mangions;comamos;1
2089182;Comamos primero.;Subjonctif;Présent;comer;nosotros;Mangeons d'abord.;https://audio.tatoeba.org/sentences/spa/2089182.mp3;que nous mangions;comamos;1
2170553;Comemos toda clase de comidas.;Indicatif;Présent;comer;nosotros;Nous consommons de nombreuses sortes de nourritures.;https://audio.tatoeba.org/sentences/spa/2170553.mp3;nous mangeons;comemos;1
2864787;Nosotros comemos pescado crudo con frecuencia.;Indicatif;Présent;comer;nosotros;Nous mangeons souvent du poisson cru.;https://audio.tatoeba.org/sentences/spa/2864787.mp3;nous mangeons;comemos;1
3222506;¿Dónde comemos esta noche?;Indicatif;Présent;comer;nosotros;Où est-ce qu'on mange ce soir ?;https://audio.tatoeba.org/sentences/spa/3222506.mp3;nous mangeons;comemos;1
3519834;Comemos a las seis.;Indicatif;Présent;comer;nosotros;Nous mangeons à 6 heures.;https://audio.tatoeba.org/sentences/spa/3519834.mp3;nous mangeons;comemos;1
4552996;Comamos aquí.;Subjonctif;Présent;comer;nosotros;Mangeons ici.;https://audio.tatoeba.org/sentences/spa/4552996.mp3;que nous mangions;comamos;1
7317565;Comamos antes de ir.;Subjonctif;Présent;comer;nosotros;Mangeons avant de partir.;https://audio.tatoeba.org/sentences/spa/7317565.mp3;que nous mangions;comamos;1
9542367;Comemos juntos.;Indicatif;Présent;comer;nosotros;On mange ensemble.;https://audio.tatoeba.org/sentences/spa/9542367.mp3;nous mangeons;comemos;1
12939394;Comemos manzanas.;Indicatif;Présent;comer;nosotros;Nous sommes en train de manger des pommes.;https://audio.tatoeba.org/sentences/spa/12939394.mp3;nous mangeons;comemos;1
2908;¿Por qué no comes verdura?;Indicatif;Présent;comer;tú;Pourquoi est-ce que tu ne manges pas de légumes ?;https://audio.tatoeba.org/sentences/spa/2908.mp3;tu manges;comes;1
343875;No comas demasiado.;Subjonctif;Présent;comer;tú;Ne mange pas trop.;https://audio.tatoeba.org/sentences/spa/343875.mp3;que tu manges;comas;1
359718;Será mejor que no comas demasiado.;Subjonctif;Présent;comer;tú;Il vaut mieux que tu ne manges pas trop.;https://audio.tatoeba.org/sentences/spa/359718.mp3;que tu manges;comas;1
431928;¿Comes arroz en tu país?;Indicatif;Présent;comer;tú;Mangez-vous du riz dans votre pays ?;https://audio.tatoeba.org/sentences/spa/431928.mp3;tu manges;comes;1
588059;¿Comes afuera a menudo?;Indicatif;Présent;comer;tú;Manges-tu souvent au restaurant ?;https://audio.tatoeba.org/sentences/spa/588059.mp3;tu manges;comes;1
631464;No comas.;Subjonctif;Présent;comer;tú;Tu ne dois pas manger.;https://audio.tatoeba.org/sentences/spa/631464.mp3;que tu manges;comas;1
638641;¿Comes en clase?;Indicatif;Présent;comer;tú;Manges-tu dans la salle de classe ?;https://audio.tatoeba.org/sentences/spa/638641.mp3;tu manges;comes;1
673000;Si te comes eso, morirás.;Indicatif;Présent;comer;tú;Si vous mangez ça, vous allez mourir.;https://audio.tatoeba.org/sentences/spa/673000.mp3;tu manges;comes;1
855509;¿Comes en casa o sales a comer fuera?;Indicatif;Présent;comer;tú;Est-ce que tu manges à la maison ou est-ce que tu manges dehors ?;https://audio.tatoeba.org/sentences/spa/855509.mp3;tu manges;comes;1
856271;Cuanto más chocolate comas, más engordarás.;Subjonctif;Présent;comer;tú;Plus tu manges de chocolat, plus gros tu deviens.;https://audio.tatoeba.org/sentences/spa/856271.mp3;que tu manges;comas;1
963952;No comas entre comidas.;Subjonctif;Présent;comer;tú;Ne mange pas entre les repas.;https://audio.tatoeba.org/sentences/spa/963952.mp3;que tu manges;comas;1
993106;Deberías reducir la cantidad de grasas que comes.;Indicatif;Présent;comer;tú;Vous devriez réduire votre consommation de graisse.;https://audio.tatoeba.org/sentences/spa/993106.mp3;tu manges;comes;1
1003050;¿Comes en el aula?;Indicatif;Présent;comer;tú;Manges-tu dans la salle de classe ?;https://audio.tatoeba.org/sentences/spa/1003050.mp3;tu manges;comes;1
1234993;No comas tanto. Vas a engordar.;Subjonctif;Présent;comer;tú;Ne mange pas autant. Tu vas engraisser.;https://audio.tatoeba.org/sentences/spa/1234993.mp3;que tu manges;comas;1
1286340;¿Cuántas veces te tengo que decir que no comas dulces antes de cenar?;Subjonctif;Présent;comer;tú;Combien de fois dois-je te dire de ne pas manger de sucreries juste avant le dîner ?;https://audio.tatoeba.org/sentences/spa/1286340.mp3;que tu manges;comas;1
1560351;¿Comes carne?;Indicatif;Présent;comer;tú;Manges-tu de la viande ?;https://audio.tatoeba.org/sentences/spa/1560351.mp3;tu manges;comes;1
1621190;No te comas las uñas.;Subjonctif;Présent;comer;tú;Ne ronge pas tes ongles.;https://audio.tatoeba.org/sentences/spa/1621190.mp3;que tu manges;comas;1
1748193;No comas demasiado, no te vaya a dar dolor de tripa.;Subjonctif;Présent;comer;tú;N'attrape pas mal à l'estomac en mangeant trop.;https://audio.tatoeba.org/sentences/spa/1748193.mp3;que tu manges;comas;1
